date,store_nbr,family,sales,onpromotion,city,state,type,year,month,day,day_of_week,is_weekend
2017-05-13,13,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,13,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,12,BABY CARE,1.0,0,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,12,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,5,13,5,1
2017-05-13,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,13,5,1
2017-05-13,10,BEAUTY,3.0,1,Quito,Pichincha,C,2017,5,13,5,1
2017-05-13,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,13,5,1
2017-05-13,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,5,13,5,1
2017-05-13,1,BEAUTY,10.0,1,Quito,Pichincha,D,2017,5,13,5,1
2017-05-13,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,13,5,1
2017-05-13,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,13,5,1
2017-05-13,11,AUTOMOTIVE,7.0,0,Cayambe,Pichincha,B,2017,5,13,5,1
2017-05-14,13,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,12,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,5,14,6,1
2017-05-14,11,BEAUTY,1.0,1,Cayambe,Pichincha,B,2017,5,14,6,1
2017-05-14,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,14,6,1
2017-05-14,10,BEAUTY,1.0,1,Quito,Pichincha,C,2017,5,14,6,1
2017-05-14,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,14,6,1
2017-05-14,10,AUTOMOTIVE,5.0,0,Quito,Pichincha,C,2017,5,14,6,1
2017-05-14,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,5,14,6,1
2017-05-14,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,14,6,1
2017-05-14,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,14,6,1
2017-05-14,11,AUTOMOTIVE,8.0,0,Cayambe,Pichincha,B,2017,5,14,6,1
2017-05-15,12,AUTOMOTIVE,13.0,0,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,13,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,12,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,15,0,0
2017-05-15,11,BEAUTY,7.0,3,Cayambe,Pichincha,B,2017,5,15,0,0
2017-05-15,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,15,0,0
2017-05-15,11,AUTOMOTIVE,11.0,0,Cayambe,Pichincha,B,2017,5,15,0,0
2017-05-15,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,5,15,0,0
2017-05-15,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,15,0,0
2017-05-15,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,5,15,0,0
2017-05-15,1,BEAUTY,3.0,1,Quito,Pichincha,D,2017,5,15,0,0
2017-05-15,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,15,0,0
2017-05-15,1,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,2017,5,15,0,0
2017-05-16,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,13,AUTOMOTIVE,0.0,0,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,12,BEAUTY,4.0,1,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,11,BEAUTY,7.0,3,Cayambe,Pichincha,B,2017,5,16,1,0
2017-05-16,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,16,1,0
2017-05-16,13,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,16,1,0
2017-05-16,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,5,16,1,0
2017-05-16,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,16,1,0
2017-05-16,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,5,16,1,0
2017-05-16,1,BEAUTY,2.0,1,Quito,Pichincha,D,2017,5,16,1,0
2017-05-16,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,16,1,0
2017-05-16,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,5,16,1,0
2017-05-16,11,AUTOMOTIVE,6.0,0,Cayambe,Pichincha,B,2017,5,16,1,0
2017-05-17,13,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,5,17,2,0
2017-05-17,11,BEAUTY,4.0,2,Cayambe,Pichincha,B,2017,5,17,2,0
2017-05-17,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,17,2,0
2017-05-17,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,5,17,2,0
2017-05-17,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,17,2,0
2017-05-17,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,5,17,2,0
2017-05-17,1,BEAUTY,5.0,1,Quito,Pichincha,D,2017,5,17,2,0
2017-05-17,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,17,2,0
2017-05-17,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,17,2,0
2017-05-17,11,AUTOMOTIVE,9.0,0,Cayambe,Pichincha,B,2017,5,17,2,0
2017-05-18,12,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,13,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,13,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,18,3,0
2017-05-18,11,BEAUTY,3.0,1,Cayambe,Pichincha,B,2017,5,18,3,0
2017-05-18,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,18,3,0
2017-05-18,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,5,18,3,0
2017-05-18,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,5,18,3,0
2017-05-18,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,18,3,0
2017-05-18,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,5,18,3,0
2017-05-18,1,BEAUTY,2.0,1,Quito,Pichincha,D,2017,5,18,3,0
2017-05-18,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,18,3,0
2017-05-18,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,5,18,3,0
2017-05-19,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,12,AUTOMOTIVE,8.0,0,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,11,BEAUTY,4.0,2,Cayambe,Pichincha,B,2017,5,19,4,0
2017-05-19,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,19,4,0
2017-05-19,13,BEAUTY,3.0,1,Latacunga,Cotopaxi,C,2017,5,19,4,0
2017-05-19,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,5,19,4,0
2017-05-19,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,19,4,0
2017-05-19,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,5,19,4,0
2017-05-19,1,BEAUTY,4.0,1,Quito,Pichincha,D,2017,5,19,4,0
2017-05-19,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,19,4,0
2017-05-19,1,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,2017,5,19,4,0
2017-05-19,11,AUTOMOTIVE,9.0,0,Cayambe,Pichincha,B,2017,5,19,4,0
2017-05-20,13,BEAUTY,10.0,2,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,5,20,5,1
2017-05-20,11,BEAUTY,1.0,1,Cayambe,Pichincha,B,2017,5,20,5,1
2017-05-20,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,20,5,1
2017-05-20,10,BEAUTY,9.0,3,Quito,Pichincha,C,2017,5,20,5,1
2017-05-20,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,20,5,1
2017-05-20,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,5,20,5,1
2017-05-20,1,BEAUTY,3.0,1,Quito,Pichincha,D,2017,5,20,5,1
2017-05-20,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,20,5,1
2017-05-20,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,5,20,5,1
2017-05-20,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,5,20,5,1
2017-05-21,11,BEAUTY,8.0,4,Cayambe,Pichincha,B,2017,5,21,6,1
2017-05-21,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,13,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,12,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,12,AUTOMOTIVE,11.0,0,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,21,6,1
2017-05-21,13,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,5,21,6,1
2017-05-21,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,5,21,6,1
2017-05-21,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,21,6,1
2017-05-21,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,5,21,6,1
2017-05-21,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,5,21,6,1
2017-05-21,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,21,6,1
2017-05-21,1,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,2017,5,21,6,1
2017-05-21,11,AUTOMOTIVE,3.0,0,Cayambe,Pichincha,B,2017,5,21,6,1
2017-05-22,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,13,AUTOMOTIVE,8.0,0,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,12,AUTOMOTIVE,9.0,0,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,11,BEAUTY,5.0,2,Cayambe,Pichincha,B,2017,5,22,0,0
2017-05-22,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,22,0,0
2017-05-22,13,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,5,22,0,0
2017-05-22,10,BEAUTY,2.0,2,Quito,Pichincha,C,2017,5,22,0,0
2017-05-22,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,22,0,0
2017-05-22,10,AUTOMOTIVE,5.0,0,Quito,Pichincha,C,2017,5,22,0,0
2017-05-22,1,BEAUTY,5.0,1,Quito,Pichincha,D,2017,5,22,0,0
2017-05-22,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,22,0,0
2017-05-22,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,22,0,0
2017-05-22,11,AUTOMOTIVE,4.0,0,Cayambe,Pichincha,B,2017,5,22,0,0
2017-05-23,13,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,13,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,12,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,23,1,0
2017-05-23,11,BEAUTY,5.0,3,Cayambe,Pichincha,B,2017,5,23,1,0
2017-05-23,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,23,1,0
2017-05-23,10,BEAUTY,1.0,1,Quito,Pichincha,C,2017,5,23,1,0
2017-05-23,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,23,1,0
2017-05-23,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,5,23,1,0
2017-05-23,1,BEAUTY,1.0,1,Quito,Pichincha,D,2017,5,23,1,0
2017-05-23,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,23,1,0
2017-05-23,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,5,23,1,0
2017-05-23,11,AUTOMOTIVE,4.0,0,Cayambe,Pichincha,B,2017,5,23,1,0
2017-05-24,11,BEAUTY,9.0,2,Cayambe,Pichincha,B,2017,5,24,2,0
2017-05-24,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,13,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,24,2,0
2017-05-24,13,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,5,24,2,0
2017-05-24,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,5,24,2,0
2017-05-24,1,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,2017,5,24,2,0
2017-05-24,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,24,2,0
2017-05-24,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,5,24,2,0
2017-05-24,10,AUTOMOTIVE,0.0,0,Quito,Pichincha,C,2017,5,24,2,0
2017-05-24,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,24,2,0
2017-05-24,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,5,24,2,0
2017-05-25,13,BEAUTY,3.0,1,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,13,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,12,BEAUTY,4.0,1,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,11,BEAUTY,4.0,2,Cayambe,Pichincha,B,2017,5,25,3,0
2017-05-25,12,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,25,3,0
2017-05-25,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,5,25,3,0
2017-05-25,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,25,3,0
2017-05-25,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,5,25,3,0
2017-05-25,1,BEAUTY,1.0,1,Quito,Pichincha,D,2017,5,25,3,0
2017-05-25,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,25,3,0
2017-05-25,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,25,3,0
2017-05-25,11,AUTOMOTIVE,1.0,0,Cayambe,Pichincha,B,2017,5,25,3,0
2017-05-25,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,25,3,0
2017-05-26,11,BEAUTY,3.0,3,Cayambe,Pichincha,B,2017,5,26,4,0
2017-05-26,13,BEAUTY,6.0,1,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,12,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,12,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,5,26,4,0
2017-05-26,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,26,4,0
2017-05-26,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,5,26,4,0
2017-05-26,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,26,4,0
2017-05-26,10,AUTOMOTIVE,6.0,0,Quito,Pichincha,C,2017,5,26,4,0
2017-05-26,1,BEAUTY,0.0,0,Quito,Pichincha,D,2017,5,26,4,0
2017-05-26,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,26,4,0
2017-05-26,1,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,2017,5,26,4,0
2017-05-26,11,AUTOMOTIVE,8.0,0,Cayambe,Pichincha,B,2017,5,26,4,0
2017-05-27,13,BEAUTY,4.0,1,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,13,AUTOMOTIVE,15.0,0,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,12,BEAUTY,3.0,1,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,12,BABY CARE,1.0,0,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,12,AUTOMOTIVE,13.0,0,Latacunga,Cotopaxi,C,2017,5,27,5,1
2017-05-27,11,BEAUTY,7.0,4,Cayambe,Pichincha,B,2017,5,27,5,1
2017-05-27,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,27,5,1
2017-05-27,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,5,27,5,1
2017-05-27,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,27,5,1
2017-05-27,10,AUTOMOTIVE,0.0,0,Quito,Pichincha,C,2017,5,27,5,1
2017-05-27,1,BEAUTY,2.0,1,Quito,Pichincha,D,2017,5,27,5,1
2017-05-27,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,27,5,1
2017-05-27,1,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,2017,5,27,5,1
2017-05-27,11,AUTOMOTIVE,7.0,0,Cayambe,Pichincha,B,2017,5,27,5,1
2017-05-28,11,BEAUTY,12.0,4,Cayambe,Pichincha,B,2017,5,28,6,1
2017-05-28,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,13,AUTOMOTIVE,8.0,0,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,12,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,12,BABY CARE,1.0,0,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,5,28,6,1
2017-05-28,13,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,5,28,6,1
2017-05-28,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,5,28,6,1
2017-05-28,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,28,6,1
2017-05-28,10,AUTOMOTIVE,5.0,0,Quito,Pichincha,C,2017,5,28,6,1
2017-05-28,1,BEAUTY,1.0,1,Quito,Pichincha,D,2017,5,28,6,1
2017-05-28,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,28,6,1
2017-05-28,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,28,6,1
2017-05-28,11,AUTOMOTIVE,6.0,0,Cayambe,Pichincha,B,2017,5,28,6,1
2017-05-29,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,13,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,12,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,11,BEAUTY,4.0,3,Cayambe,Pichincha,B,2017,5,29,0,0
2017-05-29,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,29,0,0
2017-05-29,13,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,5,29,0,0
2017-05-29,10,BEAUTY,3.0,1,Quito,Pichincha,C,2017,5,29,0,0
2017-05-29,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,29,0,0
2017-05-29,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,5,29,0,0
2017-05-29,1,BEAUTY,4.0,0,Quito,Pichincha,D,2017,5,29,0,0
2017-05-29,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,29,0,0
2017-05-29,1,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,2017,5,29,0,0
2017-05-29,11,AUTOMOTIVE,6.0,0,Cayambe,Pichincha,B,2017,5,29,0,0
2017-05-30,13,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,13,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,12,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,5,30,1,0
2017-05-30,11,BEAUTY,6.0,2,Cayambe,Pichincha,B,2017,5,30,1,0
2017-05-30,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,30,1,0
2017-05-30,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,5,30,1,0
2017-05-30,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,30,1,0
2017-05-30,10,AUTOMOTIVE,8.0,1,Quito,Pichincha,C,2017,5,30,1,0
2017-05-30,1,BEAUTY,3.0,1,Quito,Pichincha,D,2017,5,30,1,0
2017-05-30,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,30,1,0
2017-05-30,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,5,30,1,0
2017-05-30,11,AUTOMOTIVE,2.0,0,Cayambe,Pichincha,B,2017,5,30,1,0
2017-05-31,12,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,13,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,5,31,2,0
2017-05-31,11,BEAUTY,10.0,2,Cayambe,Pichincha,B,2017,5,31,2,0
2017-05-31,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,5,31,2,0
2017-05-31,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,5,31,2,0
2017-05-31,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,5,31,2,0
2017-05-31,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,5,31,2,0
2017-05-31,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,5,31,2,0
2017-05-31,1,BEAUTY,11.0,1,Quito,Pichincha,D,2017,5,31,2,0
2017-05-31,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,5,31,2,0
2017-05-31,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,5,31,2,0
2017-06-01,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,1,3,0
2017-06-01,13,AUTOMOTIVE,10.0,0,Latacunga,Cotopaxi,C,2017,6,1,3,0
2017-06-01,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,1,3,0
2017-06-01,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,1,3,0
